document,actual,for sale,hockey,apple hardware,atheism,email filler,university misc,electronics,guns
2507,university misc,10.06,7.55,10.69,8.18,15.72,24.53,11.95,11.32
2508,electronics,11.39,6.33,12.03,7.59,12.66,8.23,33.54,8.23
2509,electronics,18.48,8.15,10.33,9.78,10.87,10.33,24.46,7.61
2510,email filler,14.1,10.26,10.26,10.9,17.31,11.54,16.67,8.97
2511,electronics,8.82,8.09,9.56,13.24,10.29,13.97,22.79,13.24
2512,university misc,12.17,13.04,8.7,11.3,14.78,19.13,9.57,11.3
2513,electronics,6.69,5.51,5.12,6.69,5.91,7.48,56.69,5.91
2514,apple hardware,10.46,6.28,43.1,7.95,5.86,10.46,10.46,5.44
2515,electronics,13.1,10.34,11.72,6.9,17.93,10.34,19.31,10.34
2516,email filler,8.97,8.28,8.28,7.59,31.03,11.03,16.55,8.28
2517,electronics,7.43,2.32,4.18,6.04,3.25,3.41,67.49,5.88
2518,university misc,8.25,7.22,9.28,7.22,6.7,29.9,25.26,6.19
2519,electronics,16.04,3.46,5.66,6.29,6.29,5.35,52.52,4.4
2520,email filler,11.52,5.76,8.9,6.28,29.32,10.47,20.42,7.33
2521,apple hardware,11.79,5.19,37.74,8.96,8.96,9.91,11.32,6.13
2522,electronics,7.91,5.58,14.42,6.51,13.02,8.37,32.09,12.09
2523,electronics,9.01,10.81,12.61,9.91,14.41,15.32,18.02,9.91
2524,electronics,20.64,6.05,12.46,4.98,4.98,7.83,36.3,6.76
2525,email filler,16.57,5.71,16.0,8.57,21.71,10.86,11.43,9.14
2526,apple hardware,6.11,6.11,40.17,6.11,16.16,9.17,10.92,5.24
2527,email filler,10.61,9.85,17.42,9.09,26.52,9.09,8.33,9.09
2528,atheism,13.1,7.59,15.17,15.86,11.72,14.48,14.48,7.59
2529,email filler,8.78,8.78,12.16,7.43,22.3,9.46,21.62,9.46
2530,electronics,12.18,8.4,13.03,10.5,6.72,6.3,30.67,12.18
2531,university misc,13.07,6.25,9.09,8.52,6.25,31.25,18.18,7.39
2532,university misc,11.54,6.41,6.41,7.69,6.41,39.1,12.82,9.62
2533,email filler,11.98,6.45,9.22,7.37,22.12,20.28,15.21,7.37
2534,university misc,11.68,7.3,10.22,10.22,8.03,26.28,16.79,9.49
2535,electronics,11.35,5.32,12.06,9.57,12.06,7.09,37.59,4.96
2536,email filler,8.73,7.94,11.9,7.94,26.19,11.11,18.25,7.94
2537,email filler,13.18,8.53,10.85,13.18,21.71,11.63,10.85,10.08
2538,university misc,11.57,8.26,9.92,8.26,8.26,30.58,14.88,8.26
2539,apple hardware,10.34,10.34,22.41,8.62,14.66,14.66,9.48,9.48
2540,electronics,14.6,4.66,16.15,4.97,8.07,13.04,32.3,6.21
2541,electronics,13.89,7.64,14.58,10.42,8.33,14.58,20.83,9.72
2542,university misc,11.97,10.56,9.86,10.56,8.45,22.54,16.2,9.86
2543,electronics,12.82,7.69,8.33,7.05,8.97,8.97,39.1,7.05
2544,electronics,6.63,7.65,6.12,5.61,6.63,13.78,46.94,6.63
2545,electronics,10.86,7.69,7.24,4.98,13.12,14.03,31.67,10.41
2546,electronics,9.23,7.69,12.31,10.0,13.85,10.77,24.62,11.54
2547,apple hardware,9.01,4.72,39.48,8.58,6.44,13.73,11.59,6.44
2548,apple hardware,9.95,5.76,39.27,7.33,9.95,9.95,10.47,7.33
2549,email filler,14.29,8.79,7.69,6.59,26.92,6.04,20.33,9.34
2550,apple hardware,8.0,6.67,35.33,6.67,11.33,10.0,14.67,7.33
2551,university misc,12.75,9.4,10.07,8.72,14.09,29.53,7.38,8.05
2552,university misc,8.41,6.07,8.41,5.14,7.94,34.58,22.43,7.01
2553,university misc,11.76,10.78,11.76,9.8,14.71,16.67,11.76,12.75
2554,email filler,8.53,9.3,9.3,10.85,21.71,17.83,13.18,9.3
2555,apple hardware,10.0,9.41,22.35,14.12,5.88,9.41,21.76,7.06
2556,electronics,15.35,5.94,6.93,6.93,8.42,13.37,35.15,7.92
2557,electronics,8.49,5.19,9.43,7.55,9.43,5.66,47.64,6.6
2558,university misc,10.08,10.85,16.28,10.08,9.3,25.58,8.53,9.3
2559,email filler,9.17,10.83,8.33,9.17,25.83,15.0,10.83,10.83
2560,electronics,15.93,5.75,13.27,7.08,7.96,9.29,30.97,9.73
2561,email filler,10.14,7.97,13.04,9.42,21.01,13.77,13.77,10.87
2562,university misc,14.01,7.64,6.37,8.92,8.28,23.57,23.57,7.64
2563,electronics,14.75,7.65,9.29,9.84,14.21,7.65,28.96,7.65
2564,electronics,11.11,6.67,14.44,7.22,10.0,12.78,30.56,7.22
2565,electronics,5.74,6.04,23.56,5.14,3.02,5.44,41.99,9.06
2566,electronics,9.43,9.43,11.32,10.38,16.98,11.32,20.75,10.38
2567,apple hardware,7.27,8.48,21.82,7.27,19.39,9.09,19.39,7.27
2568,electronics,11.74,6.52,6.96,6.09,17.83,11.3,32.17,7.39
2569,apple hardware,9.3,5.04,29.84,5.04,9.69,6.98,29.46,4.65
2570,electronics,12.12,9.7,15.76,12.73,11.52,8.48,21.21,8.48
2571,email filler,8.57,7.14,10.71,10.71,25.0,7.86,21.43,8.57
2572,electronics,10.36,5.18,5.7,6.74,5.7,6.74,54.4,5.18
2573,apple hardware,9.76,8.13,21.14,9.76,14.63,16.26,12.2,8.13
2574,apple hardware,13.07,7.19,20.92,10.46,13.07,8.5,16.99,9.8
2575,university misc,11.82,5.91,6.4,10.34,8.87,22.17,18.23,16.26
2576,electronics,15.06,6.63,11.45,10.24,7.23,10.84,31.33,7.23
2577,university misc,10.81,11.71,11.71,9.01,14.41,20.72,9.91,11.71
2578,electronics,7.88,5.91,6.4,7.39,11.82,22.17,23.15,15.27
2579,email filler,14.07,8.89,15.56,9.63,18.52,10.37,13.33,9.63
2580,apple hardware,13.3,6.91,22.34,11.7,9.04,9.57,20.74,6.38
2581,apple hardware,7.74,8.39,30.32,7.74,9.03,19.35,10.32,7.1
2582,for sale,18.18,9.09,11.76,8.56,16.58,10.7,14.44,10.7
2583,university misc,11.18,10.0,8.82,8.24,11.76,29.41,12.35,8.24
2584,apple hardware,10.08,10.08,21.01,9.24,14.29,12.61,13.45,9.24
2585,electronics,14.18,5.45,14.55,5.09,12.36,6.18,34.18,8.0
2586,electronics,7.51,9.25,6.94,9.83,9.83,13.87,25.43,17.34
2587,electronics,11.15,3.96,8.63,4.68,5.76,6.47,51.44,7.91
2588,email filler,10.49,11.73,14.81,10.49,18.52,10.49,14.81,8.64
2589,apple hardware,9.2,8.05,41.38,6.9,10.92,8.05,7.47,8.05
2590,electronics,10.14,12.32,13.04,7.25,11.59,10.87,26.81,7.97
2591,electronics,15.03,5.78,16.18,11.56,10.4,9.25,23.12,8.67
2592,electronics,9.45,8.66,11.02,12.6,15.75,9.45,23.62,9.45
2593,electronics,14.21,6.56,10.93,6.01,12.57,8.2,35.52,6.01
2594,apple hardware,13.61,5.92,21.3,7.69,10.06,11.83,21.3,8.28
2595,electronics,7.43,7.43,13.51,10.81,14.19,10.14,26.35,10.14
2596,email filler,10.0,8.42,5.79,6.84,31.58,15.26,14.74,7.37
2597,email filler,10.16,9.38,10.16,12.5,21.88,9.38,16.41,10.16
2598,electronics,7.48,10.2,10.2,8.16,14.29,10.2,29.93,9.52
2599,email filler,10.4,8.8,16.8,8.0,20.0,16.8,10.4,8.8
2600,for sale,15.79,8.27,15.04,10.53,12.03,12.03,12.03,14.29
2601,university misc,13.43,6.47,6.47,7.96,13.93,29.35,15.42,6.97
2602,apple hardware,10.27,10.27,21.62,8.11,10.81,16.76,15.68,6.49
2603,electronics,11.9,6.75,8.73,7.94,20.24,5.56,29.76,9.13
2604,university misc,9.23,10.77,12.82,7.69,14.36,23.08,13.85,8.21
2605,electronics,9.52,9.52,17.46,8.73,15.87,11.9,18.25,8.73
2606,electronics,21.38,8.97,8.97,8.28,10.34,10.34,22.76,8.97
2607,electronics,8.41,7.01,12.62,9.81,16.82,9.81,29.44,6.07
2608,apple hardware,7.09,7.8,21.28,7.09,14.89,15.6,16.31,9.93
2609,email filler,5.09,6.48,10.65,5.56,31.48,14.81,10.65,15.28
2610,electronics,5.7,6.74,18.65,8.81,10.88,6.74,36.27,6.22
2611,university misc,7.66,7.23,7.23,8.09,8.09,35.32,20.0,6.38
2612,electronics,9.21,7.89,6.58,9.21,9.21,16.67,21.49,19.74
2613,email filler,9.42,14.49,10.87,9.42,26.09,10.87,10.14,8.7
2614,electronics,8.13,2.98,4.07,3.52,4.34,4.61,68.02,4.34
2615,electronics,7.58,2.61,4.27,2.61,4.03,5.92,68.48,4.5
2616,electronics,7.33,8.67,8.0,7.33,10.0,8.67,39.33,10.67
2617,electronics,7.69,5.92,8.88,9.47,8.28,14.79,36.69,8.28
2618,electronics,12.5,9.78,16.85,7.07,9.78,10.87,25.0,8.15
2619,apple hardware,12.86,7.86,25.0,7.14,16.43,10.0,10.71,10.0
2620,electronics,18.5,7.51,10.4,7.51,8.09,9.83,30.06,8.09
2621,electronics,14.75,7.65,8.2,6.56,8.74,7.65,36.61,9.84
2622,university misc,11.9,7.94,11.11,8.73,14.29,23.02,15.08,7.94
2623,guns,12.63,6.84,9.47,8.95,11.05,10.0,18.42,22.63
2624,electronics,14.04,8.99,10.67,8.43,15.17,9.55,19.1,14.04
2625,electronics,17.2,5.38,20.79,6.09,6.09,4.3,35.13,5.02
2626,electronics,8.06,7.58,8.06,9.0,6.16,7.11,47.87,6.16
2627,electronics,16.63,2.61,4.51,4.51,4.51,8.08,50.36,8.79
2628,email filler,16.06,9.49,13.87,7.3,25.55,10.22,10.22,7.3
2629,electronics,12.9,9.68,10.14,10.14,13.36,9.22,29.49,5.07
2630,email filler,12.57,5.71,12.57,7.43,25.71,6.86,22.86,6.29
2631,electronics,8.77,8.77,12.28,9.65,13.16,12.28,21.93,13.16
2632,email filler,12.12,12.88,11.36,15.15,18.18,10.61,10.61,9.09
2633,electronics,9.22,7.8,8.51,9.93,10.64,21.28,24.82,7.8
2634,email filler,15.65,7.48,12.24,7.48,23.13,7.48,17.69,8.84
2635,apple hardware,10.0,10.0,20.67,7.33,12.0,10.0,18.0,12.0
2636,apple hardware,19.92,4.98,21.16,7.47,13.28,9.54,16.6,7.05
2637,email filler,11.02,10.24,14.96,7.87,20.47,8.66,14.17,12.6
2638,electronics,9.33,9.33,12.95,5.7,14.51,16.58,25.39,6.22
2639,electronics,7.33,5.44,4.73,5.44,4.96,4.96,62.88,4.26
2640,electronics,9.38,10.94,11.72,13.28,10.94,13.28,16.41,14.06
2641,electronics,10.3,5.15,9.01,11.16,9.01,9.87,38.63,6.87
2642,email filler,7.69,7.05,12.18,7.69,32.05,9.62,13.46,10.26
2643,electronics,5.98,7.07,23.91,9.24,7.07,8.7,30.43,7.61
2644,electronics,14.96,5.12,12.99,7.48,5.12,11.42,34.25,8.66
2645,electronics,12.68,4.69,10.33,10.8,9.86,11.27,32.39,7.98
2646,electronics,21.07,5.66,6.29,5.66,3.77,17.92,32.39,7.23
2647,electronics,7.17,5.83,6.28,7.62,9.87,11.66,41.7,9.87
2648,university misc,9.09,10.61,9.09,10.61,12.88,28.03,10.61,9.09
2649,electronics,15.76,5.91,15.27,7.88,10.34,12.81,23.65,8.37
2650,electronics,13.72,5.75,7.08,10.62,7.96,7.52,40.71,6.64
2651,university misc,13.45,7.02,8.19,9.94,9.36,28.07,14.62,9.36
2652,electronics,11.08,4.43,8.23,7.28,9.18,6.01,45.25,8.54
2653,electronics,13.29,9.83,12.14,8.09,12.14,9.25,28.9,6.36
2654,electronics,7.55,3.96,15.11,11.87,10.07,7.55,34.17,9.71
2655,university misc,12.6,8.66,12.6,11.81,11.81,17.32,14.96,10.24
2656,electronics,7.42,4.84,7.1,9.03,10.0,7.42,47.74,6.45
2657,email filler,8.87,9.68,11.29,10.48,20.97,13.71,14.52,10.48
2658,electronics,9.89,4.76,4.03,6.23,4.76,8.42,56.41,5.49
2659,apple hardware,10.68,9.71,18.45,10.68,13.59,11.65,13.59,11.65
2660,electronics,14.03,3.28,11.34,10.45,7.46,7.76,38.81,6.87
2661,university misc,8.88,7.69,7.69,7.69,10.65,27.22,15.98,14.2
2662,electronics,16.74,4.85,9.25,5.73,12.78,6.61,32.6,11.45
2663,electronics,16.19,5.24,10.95,9.05,7.62,6.19,37.62,7.14
2664,electronics,7.55,5.76,20.5,6.83,6.83,6.12,41.37,5.04
2665,electronics,10.08,12.4,8.53,10.08,11.63,16.28,20.16,10.85
2666,apple hardware,12.5,4.91,24.55,7.59,9.38,10.71,22.32,8.04
2667,electronics,12.68,5.85,10.24,7.32,16.59,11.22,29.27,6.83
2668,electronics,13.33,7.88,10.91,10.3,11.52,11.52,24.85,9.7
2669,electronics,11.39,7.59,12.03,6.96,11.39,8.86,31.65,10.13
2670,university misc,10.56,11.18,15.53,6.83,13.04,18.63,13.66,10.56
2671,electronics,21.32,4.78,16.91,8.46,8.09,5.15,29.04,6.25
2672,email filler,9.59,17.12,10.27,8.9,19.86,10.96,13.7,9.59
2673,university misc,10.13,13.29,8.23,10.13,8.86,24.68,16.46,8.23
2674,university misc,13.43,8.21,10.45,10.45,14.18,20.15,14.93,8.21
2675,electronics,7.66,4.78,6.22,6.7,5.74,6.7,55.98,6.22
2676,email filler,11.16,7.14,6.7,5.8,36.16,7.59,18.75,6.7
2677,email filler,8.59,9.38,8.59,14.84,18.75,16.41,14.84,8.59
2678,apple hardware,15.46,6.87,34.02,4.81,9.62,7.56,15.12,6.53
2679,electronics,9.65,9.65,11.4,14.04,9.65,13.16,20.18,12.28
2680,electronics,20.83,5.73,8.33,10.94,6.77,8.85,32.29,6.25
2681,electronics,9.36,6.43,20.47,7.02,12.28,10.53,24.56,9.36
2682,electronics,14.89,9.04,9.04,9.04,17.55,10.64,19.15,10.64
2683,electronics,11.11,9.52,11.11,7.94,16.67,9.52,22.22,11.9
2684,email filler,10.4,11.2,10.4,8.8,24.0,11.2,15.2,8.8
2685,email filler,17.39,11.11,8.21,7.73,28.5,5.8,13.53,7.73
2686,electronics,10.4,10.4,11.2,10.4,15.2,16.0,17.6,8.8
2687,email filler,14.29,8.33,15.48,7.74,23.81,12.5,10.12,7.74
2688,electronics,8.73,5.68,24.45,7.42,12.66,7.86,25.33,7.86
2689,electronics,7.51,6.1,7.51,10.33,7.04,10.33,36.15,15.02
2690,electronics,13.81,6.08,19.89,8.84,10.5,7.18,23.76,9.94
2691,electronics,9.6,8.47,12.43,12.43,15.82,12.43,18.64,10.17
2692,electronics,14.57,6.03,15.58,10.55,5.53,9.05,26.63,12.06
2693,electronics,7.05,7.88,4.98,4.98,16.18,7.88,46.06,4.98
2694,email filler,8.2,14.75,13.93,9.02,17.21,13.11,11.48,12.3
2695,apple hardware,21.78,8.91,24.26,7.92,7.43,6.93,11.88,10.89
2696,electronics,14.66,9.91,9.48,7.76,18.53,9.05,21.12,9.48
2697,electronics,6.9,6.9,8.62,7.47,13.22,16.67,29.89,10.34
2698,electronics,13.92,6.33,8.23,8.86,14.56,13.29,27.22,7.59
2699,university misc,10.62,9.38,11.25,10.0,15.62,21.25,13.12,8.75
2700,electronics,10.0,7.89,9.47,7.89,6.32,10.0,42.11,6.32
2701,electronics,11.67,7.22,7.78,10.0,8.89,18.89,21.67,13.89
2702,university misc,7.29,7.29,8.85,8.85,6.77,36.98,17.71,6.25
2703,electronics,14.29,5.71,8.57,8.0,10.86,14.29,28.0,10.29
2704,electronics,11.64,6.88,7.41,8.99,10.05,9.52,39.15,6.35
2705,apple hardware,19.31,7.24,23.45,8.97,7.93,6.21,15.52,11.38
2706,electronics,8.0,5.2,4.8,4.0,6.0,11.6,54.4,6.0
2707,electronics,15.62,5.08,14.84,9.38,6.25,10.94,32.03,5.86
